,user id,test group,converted,total ads,most ads day,most ads hour,mapped_customer_id,predicted_clv_90d
136054,1103984,ad,True,59,Saturday,13,13993.0,13044.233390386871
136115,1049028,ad,True,64,Friday,8,16928.0,8737.786290536367
136151,1306290,ad,True,68,Thursday,20,17866.0,2874.5871126923535
136160,1288581,ad,True,122,Tuesday,15,16372.0,3963.7947378223084
136166,1047765,ad,True,62,Tuesday,15,14377.0,2320.955985242187
136171,1417770,ad,True,133,Sunday,15,17190.0,4011.7193075418377
136177,1034647,ad,True,41,Monday,18,12422.0,10877.331848957096
136200,1426023,ad,True,136,Tuesday,17,17021.0,201.80828588200922
136231,1428438,ad,True,3,Monday,20,12494.0,4852.055401902931
136257,1583242,ad,True,85,Sunday,14,16851.0,6848.927071752267
136278,1559286,ad,True,65,Saturday,18,13313.0,6971.391654521821
136300,1187628,ad,True,64,Monday,14,13434.0,3916.204225581067
136345,1246251,ad,True,97,Monday,21,13728.0,6301.378705338789
136351,1127999,ad,True,107,Tuesday,20,12798.0,23188.681982692695
136367,1569832,ad,True,134,Monday,22,15370.0,8905.163355935003
136393,1519195,ad,True,51,Saturday,22,17226.0,1695.3557567119644
136407,1315514,ad,True,32,Thursday,16,12502.0,12908.533434433537
136423,1079894,ad,True,26,Wednesday,15,17456.0,1335.9331895106593
136466,1072485,ad,True,140,Friday,23,15051.0,7559.168134090732
136479,1209991,ad,True,243,Friday,20,13148.0,17219.869531974586
136505,1314026,ad,True,67,Wednesday,16,12493.0,2288.993264821909
136527,1392301,ad,True,77,Sunday,19,15237.0,4585.208605909327
136540,1420266,ad,True,12,Monday,21,12559.0,638.1721079490007
136576,1454945,ad,True,68,Saturday,18,16250.0,2231.9018111335195
136638,1449906,ad,True,77,Saturday,16,13596.0,9408.08191126193
136660,1105566,ad,True,2,Monday,20,12787.0,2995.9359410196157
136677,1058615,ad,True,131,Tuesday,13,16900.0,5451.564341493689
136686,1389632,ad,True,33,Monday,20,13280.0,4961.4151639639
136689,1635056,ad,True,133,Friday,20,16692.0,3567.593113417161
136692,1090094,ad,True,66,Wednesday,22,15890.0,1004.356622604151
136694,1233360,ad,True,37,Sunday,21,13482.0,1341.6635831937215
136706,1306584,ad,True,69,Sunday,17,12882.0,15402.061857911749
136707,1096230,ad,True,23,Sunday,17,13042.0,562.7859139635633
136742,1102858,ad,True,109,Thursday,20,15220.0,7832.856807395183
136759,1571460,ad,True,121,Monday,11,16843.0,37675.74571751254
136783,1234985,ad,True,3,Monday,20,14260.0,627.8181333704428
136792,1547540,ad,True,176,Saturday,17,15545.0,2124.2243009145454
136807,1318077,ad,True,149,Monday,12,16060.0,574.613217964353
136829,1305942,ad,True,106,Tuesday,18,13717.0,5680.939863280117
136850,1401586,ad,True,179,Tuesday,9,12898.0,765.6601520543501
136852,1131509,ad,True,114,Sunday,21,17477.0,283.1170178405849
136871,1260977,ad,True,71,Sunday,11,12691.0,4671.272213540542
136931,1586771,ad,True,53,Monday,20,13920.0,939.740800641077
136984,1350783,ad,True,108,Saturday,15,14297.0,6541.570822409001
136998,1651983,ad,True,17,Monday,21,15965.0,6556.8830884043155
137023,1591289,ad,True,233,Friday,16,15527.0,11436.415935960213
137031,1391462,ad,True,49,Sunday,21,14492.0,312.03589747060806
137050,1559257,ad,True,18,Saturday,22,14686.0,1503.281223601479
137091,1222623,ad,True,1,Monday,21,18205.0,6097.005599592209
137101,1371361,ad,True,87,Tuesday,16,16158.0,31.88710682234428
137122,1309534,ad,True,163,Monday,22,17510.0,2441.988519224276
137125,1262251,ad,True,95,Thursday,18,15158.0,2788.8534259688126
137147,1423337,ad,True,50,Monday,22,14354.0,6025.186721561692
137173,1417692,ad,True,103,Tuesday,21,16327.0,20895.10783645506
137215,1491004,ad,True,46,Friday,13,16913.0,1098.9135951252601
137233,1193235,ad,True,130,Saturday,12,16017.0,2990.866969629063
137255,1241225,ad,True,208,Thursday,10,14448.0,2606.82077144833
137265,1450235,ad,True,234,Monday,12,14079.0,1753.0154803655344
137271,1549003,ad,True,38,Sunday,20,16012.0,6462.733756201656
137295,1272709,ad,True,123,Friday,15,16675.0,552.500990930007
137317,1638395,ad,True,25,Sunday,13,13544.0,2479.193005038574
137338,1221547,ad,True,69,Monday,15,15796.0,12449.439096470034
137355,1579655,ad,True,74,Wednesday,21,14657.0,5156.47790440766
137410,1067622,ad,True,24,Saturday,0,12982.0,3935.2223192282254
137420,1370545,ad,True,109,Friday,18,14494.0,1559.3386864550225
137441,1240931,ad,True,21,Sunday,13,16532.0,19203.689469853878
137514,1573445,ad,True,92,Thursday,22,15689.0,1652.4609616040402
137541,1420267,ad,True,125,Sunday,21,16968.0,4793.383115437364
137551,1599609,ad,True,8,Monday,22,14189.0,17722.803591472864
137568,1646829,ad,True,50,Wednesday,22,16633.0,13511.67455779331
137596,1371501,ad,True,29,Monday,21,17528.0,25601.561284410935
137602,1645931,ad,True,15,Friday,15,17935.0,2036.3546696298856
137641,1534360,ad,True,191,Tuesday,11,14025.0,48.44826037979305
137642,916424,psa,True,31,Thursday,16,16932.0,1961.5043150877832
137646,1446478,ad,True,23,Saturday,21,15322.0,3161.4415208197906
137675,1223301,ad,True,73,Saturday,20,14937.0,8090.240968749208
137690,1252078,ad,True,16,Tuesday,21,16229.0,7042.212339501088
137726,1639888,ad,True,18,Monday,22,16765.0,954.5559603159712
137730,1255340,ad,True,48,Sunday,20,17164.0,9676.929267271622
137733,1470763,ad,True,36,Sunday,18,14415.0,23987.672156109067
137809,1186495,ad,True,1,Monday,22,18168.0,5918.399771777813
137831,1414906,ad,True,17,Saturday,22,15469.0,3051.2850440306115
137889,1422355,ad,True,85,Tuesday,15,16317.0,5313.076675397225
137915,1264167,ad,True,25,Sunday,20,14508.0,2696.808398656962
137936,1145947,ad,True,102,Wednesday,18,14714.0,2629.0951957966995
137965,1105791,ad,True,48,Sunday,19,14547.0,37284.45173163575
138041,1302801,ad,True,75,Wednesday,22,16952.0,2034.0731835306062
138089,1441626,ad,True,24,Monday,21,17337.0,4732.04116586278
138092,1651368,ad,True,2,Monday,22,16619.0,2649.6241200919803
138097,1041384,ad,True,66,Monday,22,13525.0,3695.8353999508704
138137,1246730,ad,True,1,Monday,22,13948.0,1280.5318125626568
138158,1116507,ad,True,104,Saturday,22,13953.0,13175.040994094488
138159,1195329,ad,True,138,Monday,11,14733.0,44324.832431961884
138192,1162606,ad,True,34,Wednesday,22,15167.0,2374.2409719453835
138201,1445446,ad,True,36,Monday,21,17788.0,9134.212888221986
138230,1423455,ad,True,56,Sunday,20,14893.0,4000.246406181794
138242,1028722,ad,True,171,Friday,18,16503.0,9177.871073069164
138305,1338350,ad,True,77,Saturday,22,16861.0,3423.6072837330585
138324,1427127,ad,True,4,Sunday,17,15390.0,607.3758105986632
138349,917586,psa,True,55,Sunday,22,13133.0,1209.2330125305225
138371,1002946,ad,True,73,Friday,14,15741.0,724.1387603756987
138376,1121986,ad,True,173,Monday,16,15683.0,1811.228464577603
138459,1408074,ad,True,24,Saturday,12,14170.0,410.01994189558025
138462,1316334,ad,True,12,Monday,22,17642.0,3937.4679788504436
138476,1125459,ad,True,153,Thursday,16,14995.0,2421.204045119097
138503,1503528,ad,True,247,Thursday,20,13481.0,7870.5205848017185
138545,1198281,ad,True,99,Saturday,22,13123.0,453.8536933853862
138608,1446999,ad,True,51,Monday,14,16283.0,8824.510766819209
138633,1040524,ad,True,23,Saturday,19,16129.0,1208.6710202591157
138650,1027649,ad,True,73,Monday,14,17871.0,2610.1540497343644
138735,1183924,ad,True,133,Friday,13,16521.0,2175.6453647623825
138752,1076925,ad,True,39,Saturday,18,17579.0,2281.5252997721345
138754,1547661,ad,True,57,Saturday,18,17773.0,692.8553754013128
138791,1338148,ad,True,108,Tuesday,1,14930.0,10852.941996671785
138794,1167292,ad,True,56,Tuesday,18,15380.0,7284.184977491382
138809,1200902,ad,True,76,Saturday,18,15416.0,9831.779566915024
138859,1220360,ad,True,56,Thursday,20,17119.0,4922.363137818772
138914,1229589,ad,True,169,Friday,22,14611.0,951.9663570704485
138956,1109213,ad,True,120,Thursday,20,13657.0,3633.7008524452876
138970,1082163,ad,True,4,Tuesday,3,16241.0,13805.899375974821
138990,1028626,ad,True,88,Saturday,3,15079.0,6032.755796063058
139076,1111595,ad,True,112,Thursday,13,18055.0,31941.714721505905
139088,1234402,ad,True,37,Thursday,23,16710.0,12638.488125946575
139158,1030174,ad,True,72,Tuesday,15,13730.0,3779.5332027763216
139166,1184352,ad,True,35,Sunday,19,17075.0,5071.097499611717
139195,1197417,ad,True,17,Friday,7,16854.0,845.5001625302575
139204,1246771,ad,True,185,Saturday,16,13617.0,4453.808248144896
139222,1544460,ad,True,147,Saturday,16,13493.0,1359.9517560164636
139241,1294644,ad,True,171,Saturday,14,17218.0,8959.088335626957
139272,1193423,ad,True,129,Sunday,11,13747.0,704.9168008985998
139286,1332826,ad,True,50,Monday,8,17323.0,3914.4195171990023
139329,1168427,ad,True,158,Friday,10,17321.0,4405.491391045729
139331,1092462,ad,True,20,Friday,14,13505.0,17134.63837123092
139384,1047613,ad,True,61,Sunday,9,12406.0,12484.340795058273
139394,1401199,ad,True,133,Tuesday,11,17050.0,9897.045313656752
139569,1550551,ad,True,69,Tuesday,15,14851.0,2268.797169316768
139580,1630111,ad,True,121,Thursday,14,16851.0,6848.927071752267
139609,1408720,ad,True,146,Wednesday,10,12855.0,401.15117694513367
139677,1065849,ad,True,86,Saturday,10,14541.0,5625.189415478547
139680,1365031,ad,True,217,Monday,21,13953.0,13175.040994094488
139728,1306883,ad,True,168,Thursday,10,16524.0,910.057567129241
139762,1642422,ad,True,123,Tuesday,18,17671.0,8259.496938833525
139766,1333007,ad,True,141,Tuesday,11,14854.0,9210.806549221725
139786,1564425,ad,True,198,Saturday,9,13186.0,6831.063305149702
139832,1364584,ad,True,135,Tuesday,11,17094.0,1315.1554821948314
139874,1550582,ad,True,66,Tuesday,12,17137.0,987.9719972403349
139895,1575904,ad,True,32,Tuesday,12,16832.0,1930.036725957991
139898,1598638,ad,True,45,Thursday,17,15446.0,1161.5797306523282
139914,1157624,ad,True,5,Tuesday,10,13994.0,15317.811344211668
139928,1402591,ad,True,4,Tuesday,12,12787.0,2995.9359410196157
139929,1345733,ad,True,791,Thursday,10,17048.0,4729.124177255839
139936,1324249,ad,True,114,Wednesday,10,15084.0,1721.0348236921773
139964,1634613,ad,True,138,Tuesday,9,13488.0,32729.56619316857
139999,1301401,ad,True,44,Saturday,10,16427.0,1045.6372914755598
140009,1267792,ad,True,58,Wednesday,16,14286.0,14616.152208501624
140060,1548787,ad,True,42,Friday,15,15100.0,3405.4556600566907
140086,1504478,ad,True,158,Tuesday,17,16945.0,17157.7559551091
140092,1213024,ad,True,24,Tuesday,15,13600.0,1266.0453663100727
140111,923066,psa,True,174,Monday,11,17609.0,4599.429279298258
140117,1638042,ad,True,285,Tuesday,12,14553.0,4891.783703422614
140127,1527530,ad,True,23,Sunday,11,16772.0,4375.286839183139
140150,1357002,ad,True,124,Tuesday,12,15867.0,17673.522275394513
140161,1640761,ad,True,56,Friday,12,16240.0,18881.79105724596
140249,1322774,ad,True,336,Thursday,13,15034.0,19371.64001861167
140262,1299357,ad,True,42,Tuesday,12,14292.0,20173.76762002632
140297,1411267,ad,True,17,Wednesday,14,15632.0,14052.563070070746
140303,1504027,ad,True,51,Monday,13,15971.0,12231.007752340574
140304,1218394,ad,True,108,Tuesday,12,14971.0,9038.8426802802
140315,1626556,ad,True,19,Tuesday,10,14978.0,7803.122152183516
140326,1612554,ad,True,72,Monday,19,18060.0,1616.5493120260662
140344,1290728,ad,True,7,Tuesday,10,16816.0,2716.743289727766
140358,1597827,ad,True,218,Sunday,15,13909.0,721.7554886521903
140366,1528327,ad,True,348,Thursday,15,14784.0,2547.443684123031
140395,1541480,ad,True,92,Tuesday,11,17159.0,5155.89208398883
140401,1069454,ad,True,354,Thursday,18,13329.0,10444.86010478915
140403,1248615,ad,True,24,Tuesday,16,15262.0,1265.9993818904118
140404,1599116,ad,True,39,Tuesday,15,14775.0,3637.0860562928647
140419,1196793,ad,True,71,Monday,11,15443.0,11573.403692008344
140429,1247017,ad,True,269,Monday,11,13310.0,5663.956276539778
140461,1402207,ad,True,72,Wednesday,16,14607.0,44405.15299951337
140500,1284516,ad,True,1,Tuesday,10,13329.0,10444.86010478915
140504,1455495,ad,True,75,Tuesday,10,13735.0,19478.992117945487
140535,1406539,ad,True,164,Saturday,12,16370.0,6772.454607364532
140538,1491327,ad,True,98,Tuesday,12,15364.0,4276.989021587401
140573,1603495,ad,True,148,Wednesday,16,15823.0,893.4030951229992
140582,1607714,ad,True,70,Wednesday,17,15932.0,10744.456742287815
140618,1356172,ad,True,38,Saturday,15,15882.0,3293.908391846593
140663,1299165,ad,True,185,Tuesday,11,16829.0,1974.5750210686058
140666,1388441,ad,True,43,Sunday,15,18041.0,17861.36241921036
140743,1314764,ad,True,235,Thursday,15,16808.0,2322.9411073944752
140764,1341209,ad,True,104,Tuesday,12,16576.0,894.2613920885067
140827,1281422,ad,True,95,Tuesday,12,16888.0,1020.0333410235824
140849,1357795,ad,True,66,Tuesday,11,15390.0,607.3758105986632
140879,1024191,ad,True,75,Tuesday,15,14771.0,453.9300030091058
140962,1398481,ad,True,70,Thursday,15,15205.0,3679.961639068707
140972,1550894,ad,True,16,Tuesday,10,12829.0,1276.2747532684393
140995,1402949,ad,True,61,Tuesday,15,15860.0,5447.747889529863
141018,1612813,ad,True,121,Tuesday,13,13985.0,21826.44923851618
141032,1022542,ad,True,233,Thursday,13,15018.0,2963.873212561716
141089,1527393,ad,True,58,Tuesday,14,15434.0,5805.0373734847835
141122,1479436,ad,True,118,Monday,10,15626.0,3514.486852646754
141157,1554690,ad,True,115,Friday,11,17440.0,1594.2611776328122
141162,1498804,ad,True,53,Friday,14,15890.0,1004.356622604151
141166,1183873,ad,True,83,Wednesday,11,12997.0,5954.772770614113
141208,1100625,ad,True,184,Tuesday,11,14250.0,8940.77896570188
141241,1567345,ad,True,13,Tuesday,11,14175.0,16285.136131902209
141256,903988,psa,True,160,Friday,12,15826.0,5226.534121286301
141274,1301795,ad,True,93,Tuesday,12,16722.0,17863.82917886686
141321,1651866,ad,True,952,Thursday,12,14954.0,1703.9069514680427
141329,1008238,ad,True,145,Thursday,10,16816.0,2716.743289727766
141335,1227135,ad,True,178,Wednesday,12,16847.0,1545.337872986845
141369,1095145,ad,True,26,Saturday,22,14092.0,15069.292377171489
141375,1435921,ad,True,157,Sunday,11,14372.0,902.328382807321
141378,1651949,ad,True,138,Friday,14,17058.0,4671.022728417759
141410,1040137,ad,True,2,Tuesday,11,18037.0,1088.052674669941
141417,1427396,ad,True,150,Tuesday,11,12711.0,543.0051651330969
141443,1564858,ad,True,89,Thursday,15,12371.0,8732.242296361403
141446,1620851,ad,True,4,Friday,15,16244.0,2500.975827630794
141462,1383849,ad,True,14,Tuesday,12,12670.0,8660.074174550988
141484,1223123,ad,True,88,Tuesday,17,12348.0,6673.077028614074
141490,1382818,ad,True,84,Thursday,15,14132.0,20244.673243913305
141492,1511981,ad,True,22,Tuesday,13,15986.0,2151.050428897555
141494,1175186,ad,True,102,Thursday,12,15012.0,2661.1232105492054
141499,1025112,ad,True,192,Thursday,18,14181.0,767.5364201901211
141506,1128528,ad,True,74,Wednesday,14,15651.0,3434.2011948251534
141542,1363926,ad,True,114,Tuesday,1,13878.0,5420.668204992084
141600,1473362,ad,True,59,Monday,15,17633.0,7065.113022716507
141610,1478428,ad,True,97,Monday,9,16827.0,564.8958992359183
141651,1249394,ad,True,5,Tuesday,12,13705.0,5159.400783696352
141668,1197996,ad,True,3,Tuesday,12,17602.0,17080.183789347724
141674,1229048,ad,True,129,Saturday,15,16208.0,7780.065778143071
141687,1017431,ad,True,51,Tuesday,18,17995.0,1136.172917046917
141719,1440519,ad,True,314,Sunday,15,13592.0,2798.410852051446
141740,1587970,ad,True,53,Thursday,11,12475.0,3728.979679121261
141743,1487432,ad,True,238,Friday,15,16565.0,1077.6046629662521
141744,1045553,ad,True,112,Tuesday,12,14849.0,32131.838083131574
141755,1411608,ad,True,96,Tuesday,12,15544.0,17121.183749505235
141759,1607997,ad,True,167,Tuesday,14,12976.0,6018.624345554681
141763,1249149,ad,True,98,Thursday,9,16777.0,3509.722314931803
141813,1365318,ad,True,21,Wednesday,18,17393.0,713.6740153904785
141860,1110443,ad,True,35,Sunday,12,12451.0,28477.94710903473
141905,1427889,ad,True,95,Tuesday,13,13521.0,16336.982738612272
141916,904726,psa,True,117,Thursday,15,13465.0,919.2519963244918
141925,1596367,ad,True,251,Tuesday,12,17525.0,1090.7760002362115
141932,1216636,ad,True,56,Tuesday,14,12494.0,4852.055401902931
141935,1273111,ad,True,139,Sunday,9,17847.0,502.99668513866555
141980,1223983,ad,True,147,Tuesday,15,16405.0,766.667801275064
142006,1131796,ad,True,75,Wednesday,12,17047.0,4834.930948180269
142028,1473915,ad,True,150,Wednesday,12,16781.0,1754.722810455961
142063,1025072,ad,True,48,Tuesday,16,16781.0,1754.722810455961
142071,1575862,ad,True,71,Monday,12,14415.0,23987.672156109067
142093,1381505,ad,True,97,Monday,17,16012.0,6462.733756201656
142095,1513561,ad,True,104,Monday,15,12700.0,21352.385473537775
142122,1521516,ad,True,161,Friday,12,16067.0,785.5064361133171
142201,1208599,ad,True,26,Sunday,20,17749.0,2705.9126582281897
142213,1121539,ad,True,27,Tuesday,20,14323.0,3157.65094088563
142241,1485754,ad,True,55,Tuesday,11,13747.0,704.9168008985998
142264,1204280,ad,True,35,Monday,11,17696.0,15140.452053425755
142271,1632273,ad,True,77,Monday,18,12552.0,5611.080464859816
142308,1022995,ad,True,65,Wednesday,13,13626.0,1694.0058800440008
142314,1354282,ad,True,15,Friday,12,15737.0,5500.317171894391
142317,1178219,ad,True,25,Friday,16,16525.0,47974.4435813917
142331,1363534,ad,True,113,Tuesday,13,15452.0,3739.027419611376
142345,1324908,ad,True,25,Wednesday,23,14420.0,3550.766762009322
142368,1163265,ad,True,2,Tuesday,13,16169.0,14353.044207694928
142411,1573986,ad,True,83,Wednesday,8,16592.0,15937.355914559039
142412,1357063,ad,True,54,Wednesday,14,17090.0,8165.52751173077
142474,1515460,ad,True,11,Tuesday,13,13295.0,1613.9314798256278
142479,1233852,ad,True,64,Sunday,11,16258.0,25535.178639959577
142518,1015446,ad,True,102,Tuesday,11,12406.0,12484.340795058273
142559,1599032,ad,True,102,Sunday,12,15620.0,6352.26035961628
142588,1554958,ad,True,91,Monday,17,14676.0,18010.382945125162
142600,1411418,ad,True,22,Thursday,13,15492.0,5254.755013272576
142608,1388779,ad,True,20,Tuesday,14,15326.0,2721.631298021375
142613,1503341,ad,True,69,Thursday,15,13718.0,1438.5827000754653
142633,1131105,ad,True,120,Thursday,15,13152.0,832.9784842260676
142659,1214060,ad,True,115,Thursday,14,14225.0,1886.8046209465342
142674,1204856,ad,True,625,Thursday,14,14202.0,1574.235647823529
142700,1205271,ad,True,97,Sunday,14,14911.0,574556.7486653166
142719,1564461,ad,True,244,Tuesday,14,16588.0,1635.7318088662034
142724,1350946,ad,True,93,Monday,14,17139.0,39908.42646959164
142745,1348164,ad,True,195,Monday,15,16105.0,4294.494019551615
142763,1131891,ad,True,44,Monday,17,14903.0,11430.221142958313
142764,1213260,ad,True,31,Monday,15,14798.0,2225.9745713090315
142772,1526648,ad,True,74,Friday,14,17696.0,15140.452053425755
142776,1448234,ad,True,95,Monday,14,16411.0,3219.9594045956123
142796,1014072,ad,True,109,Friday,12,16942.0,9991.843647779173
142871,1554296,ad,True,227,Wednesday,14,18122.0,13243.910247374448
142884,1418917,ad,True,73,Tuesday,16,13439.0,2512.3637082831115
142995,1017209,ad,True,129,Friday,15,13149.0,7239.592612438681
143001,1431478,ad,True,170,Friday,8,16989.0,4604.821650753869
143013,1372425,ad,True,772,Wednesday,14,13696.0,2787.73017255857
143014,1158206,ad,True,72,Sunday,11,18022.0,4890.487231030758
143021,1256042,ad,True,124,Tuesday,16,15599.0,3709.380055924037
143086,1142381,ad,True,100,Tuesday,14,13694.0,379467.5456478049
143134,1454504,ad,True,57,Saturday,3,14605.0,1828.3689762400068
143139,1085214,ad,True,306,Thursday,15,14768.0,3532.8860909711634
143188,1317950,ad,True,95,Friday,22,13752.0,4063.9092978410317
143196,1631280,ad,True,37,Wednesday,15,14565.0,9782.061751680092
143205,1108445,ad,True,191,Thursday,22,18018.0,1894.5293320236804
143221,1531269,ad,True,1,Tuesday,14,14231.0,3584.7310785061986
143230,1221613,ad,True,40,Thursday,19,16770.0,6181.058914864495
143278,1638703,ad,True,123,Tuesday,8,13302.0,1321.7014934714432
143311,1615794,ad,True,20,Monday,9,12388.0,9393.817804118979
143337,1621379,ad,True,92,Tuesday,23,17157.0,10423.238456350935
143341,1591130,ad,True,235,Wednesday,10,13987.0,664.0222074020269
143347,1249000,ad,True,196,Tuesday,15,16755.0,6142.441969603312
143348,1392492,ad,True,21,Tuesday,17,12427.0,3431.621336935506
143371,1439801,ad,True,165,Wednesday,13,17861.0,10464.099609325041
143384,1565860,ad,True,66,Monday,16,14508.0,2696.808398656962
143398,1409396,ad,True,175,Monday,9,12739.0,5574.495965981587
143399,1294657,ad,True,25,Tuesday,17,18108.0,1511.8246358078284
143415,1527770,ad,True,131,Wednesday,14,17113.0,174.73346838052464
143468,1329721,ad,True,86,Wednesday,17,16234.0,368.1365633409464
143501,1242636,ad,True,14,Friday,20,16180.0,35421.435940974974
143555,1503595,ad,True,137,Monday,13,13984.0,4493.003693317951
143586,1325953,ad,True,31,Tuesday,17,17756.0,456.7268520955582
143636,1235714,ad,True,192,Thursday,18,14805.0,3172.406151456217
143641,1204264,ad,True,26,Tuesday,16,17180.0,5306.253079828242
143703,1477835,ad,True,18,Tuesday,12,12839.0,20089.183779500163
143758,1597352,ad,True,74,Tuesday,14,12358.0,5917.928081273353
143824,1648225,ad,True,53,Tuesday,12,18225.0,26432.816723140724
143838,1008040,ad,True,60,Saturday,20,13418.0,23503.201131962524
143856,1191266,ad,True,60,Monday,16,14659.0,9181.24158310841
143873,1621408,ad,True,75,Tuesday,13,17483.0,2766.729875368942
143887,1473547,ad,True,61,Monday,18,15362.0,1048.6135240272183
143980,1081781,ad,True,60,Tuesday,22,15730.0,5725.169604024351
144012,1308908,ad,True,70,Monday,12,14467.0,5103.64008882001
144022,1065926,ad,True,65,Wednesday,17,15399.0,8207.917812700765
144043,1177820,ad,True,65,Sunday,21,16460.0,8200.559954756543
144053,1491521,ad,True,61,Wednesday,9,18262.0,1935.7913218181184
144103,1484446,ad,True,177,Tuesday,16,16890.0,364.1087278779267
144106,1044250,ad,True,49,Wednesday,15,17414.0,4934.244395953111
144120,1338228,ad,True,95,Monday,12,14685.0,420.5335381899436
144137,1443373,ad,True,55,Monday,15,18214.0,71.11027463470704
144139,1307321,ad,True,21,Tuesday,16,16539.0,10365.797852142307
144155,1388616,ad,True,50,Monday,16,16156.0,12550.397415712547
144174,1575269,ad,True,38,Wednesday,15,15637.0,1995.8285855848792
144211,1381346,ad,True,23,Tuesday,15,16325.0,7666.204823857486
144232,1647871,ad,True,217,Thursday,21,15903.0,19403.044035076564
144248,1587752,ad,True,603,Tuesday,8,17233.0,1759.057756078749
144274,1451559,ad,True,38,Friday,18,12361.0,1552.8740125135314
144305,1281177,ad,True,27,Thursday,13,16542.0,1894.838996773905
144326,1326461,ad,True,35,Tuesday,17,17440.0,1594.2611776328122
144360,1487252,ad,True,728,Thursday,9,17523.0,10330.031039785066
144368,1571114,ad,True,20,Friday,18,17236.0,4807.813334645891
144387,1261140,ad,True,51,Tuesday,9,16748.0,7968.074443582481
144404,1651297,ad,True,28,Wednesday,16,17226.0,1695.3557567119644
144410,1484509,ad,True,121,Monday,17,13292.0,3294.816993256728
144414,1100030,ad,True,47,Monday,15,13243.0,3053.2917766762857
144423,1045343,ad,True,53,Thursday,8,17674.0,2408.5186963491287
144460,1366758,ad,True,59,Wednesday,12,14656.0,2500.386134249554
144467,1312051,ad,True,123,Monday,20,15519.0,760.9475357619857
144537,1145813,ad,True,24,Tuesday,15,17259.0,4296.604328361327
144542,1326255,ad,True,24,Wednesday,10,17562.0,7257.404095175075
144608,1184073,ad,True,124,Thursday,13,17528.0,25601.561284410935
144626,1098660,ad,True,20,Friday,0,14289.0,4348.050089979114
144630,1006770,ad,True,1,Tuesday,15,15232.0,3720.9281417834927
144699,1337249,ad,True,18,Sunday,23,16653.0,4818.618397146941
144711,1589151,ad,True,85,Thursday,10,14299.0,25282.73188366378
144724,1101388,ad,True,63,Sunday,12,12928.0,10681.837825356293
144749,1057212,ad,True,97,Monday,16,16108.0,5323.376494715756
144757,1416746,ad,True,317,Thursday,15,17854.0,2661.154189938192
144824,1242606,ad,True,153,Thursday,18,12731.0,53592.811651353964
144829,1572327,ad,True,47,Tuesday,13,14768.0,3532.8860909711634
144943,1213692,ad,True,92,Tuesday,13,13929.0,7112.125715815509
144952,1301756,ad,True,43,Monday,14,16136.0,2578.136202794163
144954,1427759,ad,True,5,Saturday,17,14160.0,13.764559751288655
144971,1058412,ad,True,47,Tuesday,14,14091.0,1322.150259569305
144977,1124400,ad,True,78,Friday,10,14973.0,4833.067728271513
144988,1642189,ad,True,137,Sunday,16,13238.0,3270.7067165662916
144992,1016514,ad,True,101,Tuesday,15,12560.0,8291.27154790237
145016,1446312,ad,True,50,Tuesday,12,17515.0,4826.670053930918
145019,1383104,ad,True,229,Monday,15,12766.0,30538.112414217652
145046,902871,psa,True,42,Saturday,17,14329.0,20109.94715282383
145081,1541262,ad,True,16,Tuesday,16,12362.0,11248.501131015788
145149,1555606,ad,True,87,Tuesday,8,12717.0,3432.493524643974
145150,1217395,ad,True,13,Thursday,18,14761.0,2179.7894636378464
145172,1107184,ad,True,122,Friday,14,14352.0,4465.430007833752
145179,1354209,ad,True,34,Wednesday,20,16568.0,1392.3993887629658
145193,1231732,ad,True,45,Friday,14,14039.0,1541.4873826744522
145211,910574,psa,True,68,Thursday,21,14111.0,4957.895724418572
145224,1294424,ad,True,56,Tuesday,14,16883.0,3317.397091883555
145228,1273174,ad,True,74,Tuesday,11,17232.0,8453.461295986872
145244,1177415,ad,True,142,Monday,12,18258.0,254.93697481937429
145255,1026607,ad,True,84,Monday,16,17930.0,9843.731961610523
145260,1223626,ad,True,99,Thursday,10,14193.0,4248.512151764099
145289,1143833,ad,True,115,Monday,13,15349.0,2064.3944048762205
145305,1422418,ad,True,156,Wednesday,17,15743.0,5103.139918831996
145312,1648000,ad,True,104,Monday,13,13055.0,5062.145357992729
145323,1334143,ad,True,54,Wednesday,10,17134.0,2605.9988628237825
145332,909533,psa,True,290,Friday,8,17419.0,14125.943843072551
145357,1323326,ad,True,83,Monday,18,13649.0,3060.641417803174
145380,1558109,ad,True,47,Monday,16,12885.0,6132.995415493439
145394,1146701,ad,True,65,Thursday,11,14239.0,8971.628609624418
145400,1614679,ad,True,155,Wednesday,14,12822.0,4917.6671037489195
145404,1380341,ad,True,53,Friday,16,15785.0,12189.292173608597
145443,1097887,ad,True,131,Tuesday,17,16286.0,565.7641712044334
145467,1614454,ad,True,88,Sunday,20,15727.0,18730.88447620494
145483,1367082,ad,True,58,Sunday,12,17851.0,1192.5679283660213
145488,1266882,ad,True,30,Friday,16,14064.0,7058.937981736971
145493,1554104,ad,True,15,Monday,9,14723.0,4817.493520932475
145498,1590931,ad,True,139,Tuesday,17,15041.0,1751.6029375743688
145511,1192444,ad,True,49,Sunday,22,13479.0,2269.3076465007716
145513,1455405,ad,True,74,Saturday,16,13800.0,2853.0112171064297
145514,1469852,ad,True,88,Thursday,14,16935.0,429.2097842744782
145517,1274519,ad,True,159,Monday,12,14321.0,6567.433383129607
